StationID,STATION NAME,CTRY,STATE,LAT,LON,Begin Date,End Date
725316-3887,DECATUR AIRPORT,US,IL,39.834,-88.866,2006-01-01,2020-03-01
725317-53802,COLES COUNTY MEMO AIRPORT,US,IL,39.478,-88.28,2006-01-01,2020-03-01
725320-14842,GREATER PEORIA REGIONAL AIRPORT,US,IL,40.668,-89.684,1973-01-01,2020-03-01
725326-4894,WHITESIDE CO ARPT-JOS H BITTOR F FLD ARPT,US,IL,41.743,-89.676,2006-01-01,2020-03-01
725327-4846,PORTER COUNTY MUNICIPAL AIRPORT,US,IN,41.453,-87.006,2006-01-01,2020-03-01
725330-14827,FORT WAYNE INTERNATIONAL AIRPORT,US,IN,40.971000000000004,-85.206,1941-11-01,2020-03-01
725335-94833,GRISSOM AFB AIRPORT,US,IN,40.65,-86.15,2006-01-01,2020-03-01
725336-94895,DELAWARE CO-JOHNSON FD APT,US,IN,40.234,-85.39399999999999,2006-01-01,2020-03-01
725337-4807,GARY/CHICAGO AIRPORT,US,IN,41.617,-87.417,2006-01-01,2020-03-01
725340-14819,CHICAGO MIDWAY INTL ARPT,US,IL,41.786,-87.75200000000001,1973-01-01,2020-03-01
725342-13809,LRNCVLL-VINCNES INTL ARPT,US,IL,38.764,-87.60600000000001,2006-01-01,2020-03-01
725345-14834,JOLIET REGIONAL AIRPORT,US,IL,41.5,-88.167,2002-09-02,2020-03-01
725347-14880,WAUKEGAN REGIONAL AIRPORT,US,IL,42.417,-87.867,2006-01-01,2020-03-01
725348-4831,LEWIS UNIVERSITY AIRPORT,US,IL,41.604,-88.085,2006-01-01,2020-03-01
725350-14848,SOUTH BEND REGIONAL AIRPORT,US,IN,41.707,-86.316,1973-01-01,2020-03-01
725354-4806,ELKHART MUNICIPAL AIRPORT,US,IN,41.717,-85.98299999999999,2006-01-02,2020-02-29
725360-94830,TOLEDO EXPRESS AIRPORT,US,OH,41.586999999999996,-83.806,1973-01-01,2020-03-01
725366-14825,FINDLAY AIRPORT,US,OH,41.013999999999996,-83.669,1973-01-01,2020-03-01
725370-94847,DETROIT METRO WAYNE COUNTY AIRPORT,US,MI,42.231,-83.331,1942-08-01,2020-03-01
725373-54819,GROSSE ILE MUNICIPAL AIRPORT,US,MI,42.099,-83.161,2006-01-01,2020-03-01
725374-94889,ANN ARBOR MUNICIPAL ARPT,US,MI,42.223,-83.744,2006-01-01,2020-03-01
725375-14822,DETROIT CITY AIRPORT,US,MI,42.409,-83.01,1973-01-01,2020-03-01
725376-14853,WILLOW RUN AIRPORT,US,MI,42.233000000000004,-83.53299999999999,1973-01-01,2020-03-01
725377-14804,SELFRIDGE AIR NATIONAL GUARD BASE,US,MI,42.608000000000004,-82.818,1937-01-01,2020-03-01
725378-4887,LIVINGSTON COUNTY AIRPORT,US,MI,42.629,-83.984,2006-01-01,2020-03-01
725383-54827,KIRSCH MUNICIPAL AIRPORT,US,MI,41.817,-85.43299999999999,2006-01-01,2020-03-01
725384-4888,ST CLAIR COUNTY INTL ARPT,US,MI,42.911,-82.529,2006-01-01,2020-03-01
725386-94898,HARBOR BEACH,US,MI,44.022,-82.79299999999999,2006-01-01,2020-03-01
725387-94899,COPPER HARBOR,US,MI,47.467,-87.883,2006-01-01,2020-03-01
725390-14836,CAPITAL CITY AIRPORT,US,MI,42.776,-84.6,1973-01-01,2020-03-01
725394-4839,TULIP CITY AIRPORT,US,MI,42.746,-86.09700000000001,2006-01-01,2020-03-01
725395-14833,JAKSON CO-RYNOLDS FLD ARPT,US,MI,42.266999999999996,-84.46700000000001,1973-01-01,2020-03-01
725396-14815,W K KELLOGG AIRPORT,US,MI,42.308,-85.251,1942-10-01,2020-03-01
725404-4847,ADRIAN LENAWEE COUNTY ARPT,US,MI,41.868,-84.079,2006-01-01,2020-03-01
725405-54816,GRATIOT COMMUNITY AIRPORT,US,MI,43.321999999999996,-84.68799999999999,2006-01-01,2020-03-01
725406-54817,HURON COUNTY MEMORIAL AIRPORT,US,MI,43.78,-82.986,2006-01-01,2020-03-01
725407-4854,OTSEGO COUNTY AIRPORT,US,MI,45.013000000000005,-84.70100000000001,2006-01-01,2020-03-01
725408-4881,SCHOOLCRAFT COUNTY AIRPORT,US,MI,45.983000000000004,-86.18299999999999,2006-01-01,2020-03-01
725409-4882,HILLSDALE MUNICIPAL ARPT,US,MI,41.92100000000001,-84.586,2006-01-01,2020-03-01
725414-4886,BRANCH COUNTY MEMO AIRPORT,US,MI,41.933,-85.053,2006-01-01,2020-03-01
725415-54821,BROOKS FIELD AIRPORT,US,MI,42.251000000000005,-84.956,2006-01-01,2020-03-01
725416-14864,ROBEN-HOOD ARPT,US,MI,43.717,-85.5,2006-01-01,2020-03-01
725417-54822,MASON JEWETT FIELD AIRPORT,US,MI,42.566,-84.43299999999999,2006-01-01,2020-03-01
725418-54823,CUSTER AIRPORT,US,MI,41.94,-83.435,2006-01-01,2020-03-01
725420-14931,SE IOWA REGIONAL AIRPORT,US,IA,40.783,-91.125,2005-01-01,2020-02-29
725424-4885,MOUNT PLEASANT MUNI ARPT,US,MI,43.622,-84.73700000000001,2006-01-01,2020-03-01
725430-94822,GREATER ROCKFORD AIRPORT,US,IL,42.193000000000005,-89.09299999999999,1973-01-01,2020-03-01
725434-54789,POCONO MTNS MUNI AIRPORT,US,PA,41.138999999999996,-75.37899999999999,2006-01-01,2020-03-02
725440-14923,QUAD CITY INTERNATIONAL AIRPORT,US,IL,41.465,-90.523,1973-01-01,2020-03-01
725450-14990,THE EASTERN IOWA AIRPORT,US,IA,41.883,-91.71700000000001,1973-01-01,2020-03-01
725453-14930,ATLANTIC MUNICIPAL AIRPORT,US,IA,41.407,-95.04700000000001,2006-01-01,2020-03-01
725454-4903,WASHINGTON MUNICIPAL ARPT,US,IA,41.276,-91.67299999999999,2006-01-01,2020-03-01
725456-4921,KEOKUK MUNICIPAL AIRPORT,US,IA,40.46,-91.428,2006-01-01,2020-03-01
725457-4904,ALGONA MUNICIPAL AIRPORT,US,IA,43.078,-94.272,2006-01-01,2020-03-01
725458-4907,CLARION MUNICIPAL AIRPORT,US,IA,42.742,-93.759,2006-01-01,2020-03-01
725460-14933,DES MOINES INTERNATIONAL AIRPORT,US,IA,41.534,-93.65299999999999,1973-01-01,2020-03-01
725461-94988,MARSHALLTOWN MUNICIPAL APT,US,IA,42.111000000000004,-92.916,2006-01-01,2020-03-01
725462-14937,IOWA CITY MUNICIPAL ARPT,US,IA,41.633,-91.54299999999999,1997-01-01,2020-03-01
725463-14966,CHARLES CITY MUNICIPAL APT,US,IA,43.073,-92.611,2006-01-01,2020-03-01
725464-4977,NEWTON MUNICIPAL AIRPORT,US,IA,41.674,-93.022,2006-01-01,2020-03-01
725465-14950,OTTUMWA INDUSTRIAL AIRPORT,US,IA,41.108000000000004,-92.447,1973-01-01,2020-03-01
725466-4938,ANKENY REGIONAL AIRPORT,US,IA,41.691,-93.566,2006-01-01,2020-03-01
725467-4973,SHENANDOAH MUNICIPAL ARPT,US,IA,40.751,-95.413,2006-01-01,2020-03-01
725468-4910,ARTHUR N. NEU AIRPORT,US,IA,42.04600000000001,-94.789,2006-01-01,2020-03-01
725469-4913,CHARITON MUNICIPAL AIRPORT,US,IA,41.019,-93.359,2006-01-01,2020-03-01
725470-94908,DUBUQUE REGIONAL AIRPORT,US,IA,42.398,-90.704,1973-01-01,2020-03-01
725472-94989,AMES MUNICIPAL AIRPORT,US,IA,41.99100000000001,-93.619,2006-01-01,2020-03-01
725473-94979,CLINTON MUNICIPAL AIRPORT,US,IA,41.833,-90.333,2006-01-01,2020-03-01
725474-4915,CRESTON MUNICIPAL AIRPORT,US,IA,41.007,-94.363,2006-01-01,2020-03-01
725475-4953,MONTICELLO REGIONAL ARPT,US,IA,42.224,-91.166,2006-01-01,2020-03-01
725476-4916,DECORAH MUNICIPAL AIRPORT,US,IA,43.275,-91.73899999999999,2006-01-01,2020-03-01
725477-4917,DENISON MUNICIPAL AIRPORT,US,IA,41.986000000000004,-95.381,2006-01-01,2020-03-01
725478-4920,WEBSTER CITY MUNI AIRPORT,US,IA,42.43600000000001,-93.869,2006-01-01,2020-03-01
725479-4937,SCHENCK FIELD AIRPORT,US,IA,40.722,-95.02600000000001,2006-01-01,2020-03-01
725480-94910,WATERLOO MUNICIPAL AIRPORT,US,IA,42.553999999999995,-92.40100000000001,1960-03-01,2020-03-01
725483-4930,FORT MADISON MUNICIPAL APT,US,IA,40.659,-91.32700000000001,2006-01-03,2020-03-01
725484-4942,LE MARS MUNICIPAL AIRPORT,US,IA,42.778,-96.194,2006-01-01,2020-03-01
725485-14940,MASON CITY MUNICIPAL ARPT,US,IA,43.153999999999996,-93.32700000000001,1973-01-01,2020-03-01
725486-4906,BOONE MUNICIPAL AIRPORT,US,IA,42.049,-93.848,2006-01-01,2020-03-01
725487-4950,MUSCATINE MUNICIPIAL ARPT,US,IA,41.367,-91.15,2006-01-01,2020-03-01
725488-4955,OELWEIN MUNICIPAL AIRPORT,US,IA,42.681000000000004,-91.97399999999999,2006-01-01,2020-03-01
725490-94933,FORT DODGE REGIONAL APRT,US,IA,42.55,-94.18299999999999,2006-01-01,2020-03-01
725493-4962,KNOXVILLE MUNICIPAL ARPT,US,IA,41.299,-93.11399999999999,2006-01-01,2020-03-01
725494-4966,RED OAK MUNICIPAL AIRPORT,US,IA,41.01,-95.26,2006-01-01,2020-03-01
725495-4975,SHELDON MUNICIPAL AIRPORT,US,IA,43.208,-95.833,2006-01-01,2020-03-01
725496-4976,STORM LAKE MUNICIPAL ARPT,US,IA,42.597,-95.241,2006-01-01,2020-03-01
725497-4908,COUNCIL BLUFFS MUNI ARPT,US,IA,41.25899999999999,-95.76,2006-01-01,2020-03-01
725498-94998,AUDUBON COUNTY AIRPORT,US,IA,41.7,-94.917,2006-01-01,2020-03-01
725499-94991,LAMONI MUNICIPAL AIRPORT,US,IA,40.631,-93.90100000000001,2006-01-01,2020-03-01
725500-14942,EPPLEY AIRFIELD AIRPORT,US,NE,41.31,-95.899,1974-04-19,2020-03-01
725510-14939,LINCOLN MUNICIPAL AIRPORT,US,NE,40.851,-96.74799999999999,1942-10-01,2020-03-01
725512-14989,YORK MUNICIPAL AIRPORT,US,NE,40.894,-97.626,2006-01-01,2020-02-03
725513-4901,ARRA MUNI-AL POTTER FLD AP,US,NE,40.893,-97.99700000000001,2006-01-01,2020-03-01
725514-3757,WEBSTER NAVAL OUTLYING FIELD,US,MD,38.141999999999996,-76.429,2006-08-22,2020-03-01
725515-94947,BEATRICE MUNICIPAL AIRPORT,US,NE,40.301,-96.75399999999999,2006-01-01,2020-03-01
725520-14935,CENTRAL NEBRASKA REGIONAL AIRPORT,US,NE,40.961000000000006,-98.314,1944-03-01,2020-03-01
725524-94958,EVELYN SHARP FIELD AIRPORT,US,NE,41.623000000000005,-98.948,2006-01-01,2020-03-01
725525-94949,HASTINGS MUNICIPAL AIRPORT,US,NE,40.601,-98.426,2006-01-01,2020-03-01
725526-14905,KEARNEY MUNICIPAL AIRPORT,US,NE,40.733000000000004,-99.0,2006-01-01,2020-03-01
725527-94978,TEKAMAH MUNICIPAL AIRPORT,US,NE,41.763999999999996,-96.178,2006-01-01,2020-03-01
725533-94957,BRENNER FIELD AIRPORT,US,NE,40.08,-95.59200000000001,2000-01-01,2020-03-01
725540-14949,OFFUTT AFB AIRPORT,US,NE,41.117,-95.917,1948-01-12,2020-03-01
725541-4993,NEBRASKA CITY MUNI AIRPORT,US,NE,40.606,-95.86399999999999,2006-01-01,2020-03-01
725555-94946,BROKEN BOW MUNICIPAL ARPT,US,NE,41.433,-99.633,2006-01-01,2020-03-01
725556-94975,AINSWORTH MUNICIPAL ARPT,US,NE,42.577,-100.001,2006-01-01,2020-03-01
725560-14941,KARL STEFAN MEMORIAL AIRPORT,US,NE,41.986000000000004,-97.435,1973-01-01,2020-03-01
725564-4924,FREMONT MUNICIPAL AIRPORT,US,NE,41.449,-96.52,2006-01-01,2020-03-01
725565-94951,COLUMBUS MUNICIPAL AIRPORT,US,NE,41.433,-97.35,2006-01-01,2020-03-01
725566-4957,THE O'NEILL MUNI-JOHN L BAKER FIELD AIRPORT,US,NE,42.47,-98.68799999999999,2006-01-01,2020-03-01
725570-14943,SIOUX GATEWAY/COL BUD DAY FIELD AP,US,IA,42.391000000000005,-96.37899999999999,1942-10-01,2020-03-01
725610-24030,SIDNEY MUNICIPAL AIRPORT,US,NE,41.099,-102.986,1977-08-27,2020-03-01
725620-24023,NORTH PLATTE RGNL AP LEE BIRD FD AP,US,NE,41.121,-100.669,1973-01-01,2020-03-01
725621-94063,SEARLE FIELD AIRPORT,US,NE,41.119,-101.76799999999999,2006-01-01,2020-03-01
725624-14994,JIM KELLY FIELD AIRPORT,US,NE,40.789,-99.771,2005-01-01,2020-03-01
725625-94040,MC COOK MUNICIPAL AIRPORT,US,NE,40.205999999999996,-100.59100000000001,2006-01-01,2020-03-01
725626-24091,IMPERIAL MUNICIPAL AIRPORT,US,NE,40.51,-101.62,1973-04-01,2020-03-01
725628-4935,BREWSTER FIELD AIRPORT,US,NE,40.45,-99.339,2006-01-01,2020-03-01
725635-24044,ALLIANCE MUNICIPAL AIRPORT,US,NE,42.056999999999995,-102.802,2006-01-01,2020-03-01
725636-24017,CHADRON MUNICIPAL AIRPORT,US,NE,42.836999999999996,-103.098,1973-01-01,2020-03-01
725637-99999,GORDON MUNI,US,NE,42.806000000000004,-102.175,1974-01-01,2020-02-29
725640-24018,CHEYENNE AIRPORT,US,WY,41.158,-104.807,1948-01-01,2020-03-01
725645-24022,LARAMIE REGIONAL AIRPORT,US,WY,41.317,-105.68299999999999,1973-01-01,2020-03-01
725650-3017,DENVER INTERNATIONAL AIRPORT,US,CO,39.833,-104.65799999999999,1994-07-18,2020-03-01
725660-24028,WESTERN NE REGIONAL/HEILIG FIELD AP,US,NE,41.871,-103.59299999999999,1943-01-13,2020-03-01
725665-94073,KMBAL MUNI/R E ARRAJ FD AP,US,NE,41.18899999999999,-103.671,2006-01-01,2020-03-01
725670-24032,MILLER FIELD AIRPORT,US,NE,42.878,-100.55,1948-01-01,2020-03-01
725686-94057,CONVERSE COUNTY AIRPORT,US,WY,42.79600000000001,-105.38,2006-01-01,2020-03-01
725690-24089,NATRONA COUNTY INTERNATIONAL AP,US,WY,42.898,-106.47399999999999,1940-01-01,2020-03-01
725700-24046,CRAIG-MOFFAT AIRPORT,US,CO,40.493,-107.524,2006-01-01,2020-03-01
725705-94030,VERNAL AIRPORT,US,UT,40.443000000000005,-109.51299999999999,2006-01-01,2020-03-01
725710-94025,YAMPA VALLEY AIRPORT,US,CO,40.481,-107.21799999999999,2005-01-01,2020-03-01
725717-3016,GARFIELD CO REGIONAL ARPT,US,CO,39.528,-107.72,2006-01-01,2020-03-01
725720-24127,SALT LAKE CITY INTERNATIONAL AIRPORT,US,UT,40.778,-111.969,1941-11-01,2020-03-01
725724-24174,PROVO MUNICIPAL AIRPORT,US,UT,40.219,-111.723,2006-01-01,2020-03-01
725744-24027,RCK SRINGS-SWETWTER CO APT,US,WY,41.595,-109.053,1990-03-01,2020-03-01
725750-24126,OGDEN-HINCKLEY AIRPORT,US,UT,41.196000000000005,-112.01100000000001,1973-01-01,2020-03-01
725753-99999,EAGLE RANGE,US,UT,41.05,-113.07,1991-07-11,2020-02-28
725755-24101,HILL AFB AIRPORT,US,UT,41.117,-111.96700000000001,1941-10-01,2020-03-01
725760-24021,HUNT FIELD AIRPORT,US,WY,42.815,-108.726,1973-01-01,2020-03-01
725763-94053,TORRINGTON MUNICIPAL ARPT,US,WY,42.06100000000001,-104.15799999999999,2006-01-01,2020-03-01
725775-4111,EVAN-UINTA CO BURNS FLD AP,US,WY,41.273,-111.031,1973-01-01,2020-03-01
725776-24166,JACKSON HOLE AIRPORT,US,WY,43.6,-110.73299999999999,2006-01-01,2020-03-02
725780-24156,POCATELLO REGIONAL AIRPORT,US,ID,42.92,-112.571,1943-01-01,2020-03-02
725784-4109,ELK CITY,US,ID,46.144,-115.596,2006-01-01,2020-02-29
725785-24145,IDAHO FALLS REGIONAL ARPT,US,ID,43.519,-112.064,1973-01-01,2020-03-02
725786-24151,MALAD CITY AIRPORT,US,ID,42.188,-112.24799999999999,1973-01-01,2020-02-27
725805-24172,DERBY FIELD AIRPORT,US,NV,40.068000000000005,-118.569,1977-01-01,2020-03-01
725810-24193,WENDOVER AIRPORT,US,UT,40.721,-114.036,1942-08-01,2020-03-02
725825-24121,ELKO REGIONAL AIRPORT,US,NV,40.829,-115.789,1977-01-01,2020-03-01
725830-24128,WINNEMUCCA MUNICIPAL AIRPORT,US,NV,40.902,-117.80799999999999,1973-01-01,2020-03-01
725835-24119,BATTLE MOUNTAIN AIRPORT,US,NV,40.611999999999995,-116.89200000000001,1973-01-01,2020-03-01
725837-99999,SUSANVILLE MUNI,US,CA,40.376,-120.573,1977-03-01,2020-02-29
725845-23225,BLUE CANYON - NYACK ARPT,US,CA,39.277,-120.71,1973-01-01,2020-03-02
725846-93201,TRUCKEE-TAHOE AIRPORT,US,CA,39.32,-120.139,2006-01-01,2020-02-29
725847-93230,LAKE TAHOE AIRPORT,US,CA,38.898,-119.995,2000-01-01,2020-03-02
725864-94182,MCCALL MUNICIPAL AIRPORT,US,ID,44.888999999999996,-116.102,2005-01-01,2020-03-01
725865-94161,FRIEDMAN MEMORIAL AIRPORT,US,ID,43.5,-114.3,2006-01-01,2020-03-01
725866-94178,JSIN FLD-MAGIC VLY RGN APT,US,ID,42.482,-114.48700000000001,2006-01-01,2020-03-01
725867-24133,BURLEY MUNICIPAL AIRPORT,US,ID,42.542,-113.766,1973-01-01,2020-03-02
725895-94236,KLAMATH FALLS AIRPORT,US,OR,42.147,-121.72399999999999,1959-09-01,2020-03-01
725905-23275,UKIAH MUNICIPAL AIRPORT,US,CA,39.126,-123.20100000000001,1973-01-01,2020-03-01
725910-24216,RED BLUFF MUNICIPAL ARPT,US,CA,40.152,-122.25399999999999,1973-01-01,2020-03-01
725920-24257,REDDING MUNICIPAL AIRPORT,US,CA,40.518,-122.29899999999999,1991-03-31,2020-03-01
725930-23233,SALINAS MUNICIPAL AIRPORT,US,CA,36.664,-121.60799999999999,2005-01-01,2020-03-01
725940-24213,WOODLEY ISLAND (NEW 10/94),US,CA,40.81,-124.16,2006-01-01,2020-03-01
725945-24283,ARCATA AIRPORT,US,CA,40.978,-124.109,1973-01-01,2020-03-01
725946-24286,JACK MCNAMARA FIELD ARPT,US,CA,41.78,-124.23700000000001,1973-01-01,2020-03-01
725955-24259,SISKIYOU COUNTY AIRPORT,US,CA,41.781000000000006,-122.46799999999999,1950-01-01,2020-03-01
725957-24215,MOUNT SHASTA,US,CA,41.333,-122.333,1977-01-01,2020-03-01
725958-94299,ALTURAS MUNICIPAL AIRPORT,US,CA,41.49100000000001,-120.564,2006-01-01,2020-03-01
725970-24225,ROGUE VALLEY INTL-MEDFORD AIRPORT,US,OR,42.381,-122.87200000000001,1973-01-01,2020-03-01
725975-24235,SEXTON SUMMIT,US,OR,42.6,-123.36399999999999,1973-01-01,2020-03-01
725976-94285,LAKE COUNTY AIRPORT,US,OR,42.167,-120.4,2006-01-01,2020-03-01
725985-24267,BROOKINGS,US,OR,42.074,-124.29,1977-02-25,2020-03-01
726050-14745,CONCORD MUNICIPAL AIRPORT,US,NH,43.205,-71.503,1973-01-01,2020-03-01
726055-4743,PEASE INTERNATIONAL TRADEPORT AIRPORT,US,NH,43.083,-70.817,2006-01-01,2020-03-01
726056-54791,SKYHAVEN AIRPORT,US,NH,43.278,-70.922,2006-01-01,2020-03-01
726060-14764,PORTLAND INTERNATIONAL JETPORT AP,US,ME,43.641999999999996,-70.304,1973-01-01,2020-03-01
726064-64709,SANFORD REGIONAL AIRPORT,US,ME,43.394,-70.708,2006-01-01,2020-03-01
726073-14615,WATERVILLE ROBERT LAFLEUR ARPT,US,ME,44.533,-69.667,2006-01-01,2020-03-01
726077-14616,HANCOCK CO-BAR HARBOR ARPT,US,ME,44.45,-68.367,2006-01-01,2020-03-01
726079-94601,KNOX COUNTY REGIONAL ARPT,US,ME,44.067,-69.1,2006-01-01,2020-03-01
726083-4836,NRN AROOSTOOK REGIONAL APT,US,ME,47.286,-68.313,2006-01-01,2020-03-01
726114-54771,MORRISVILLE-STOWE ST ARPT,US,VT,44.534,-72.61399999999999,2006-01-01,2020-03-01
726115-54740,HARTNESS ST (SPNGFLD) ARPT,US,VT,43.343999999999994,-72.518,2006-01-01,2020-03-01
726116-94765,LEBANON MUNICIPAL AIRPORT,US,NH,43.626000000000005,-72.305,1993-01-01,2020-03-01
726130-14755,MT. WASHINGTON OBSERVATORY,US,NH,44.27,-71.303,2006-01-01,2020-02-29
726140-54742,ST. JOHNSBURY(AMOS),US,VT,44.42,-72.01899999999999,1973-01-01,2020-03-01
726145-94705,EDWARD F KNAPP STATE ARPT,US,VT,44.20399999999999,-72.562,1973-01-01,2020-03-02
726155-54736,LACONIA MUNICIPAL AIRPORT,US,NH,43.567,-71.433,2006-01-01,2020-03-01
726160-94700,BERLIN MUNICIPAL AIRPORT,US,NH,44.576,-71.179,2006-01-01,2020-03-01
726163-54770,JAFFREY MINI-SLVR RNCH APT,US,NH,42.805,-72.00399999999999,2006-01-01,2020-03-01
726164-54728,MT WASHINGTON RGNL AIRPORT,US,NH,44.368,-71.545,2005-01-01,2020-03-01
726165-94721,DILLANT-HOPKINS AIRPORT,US,NH,42.9,-72.267,2006-01-01,2020-03-01
726166-54781,W. H. MORSE STATE AIRPORT,US,VT,42.891000000000005,-73.247,2006-01-01,2020-03-01
726170-14742,BURLINGTON INTERNATIONAL AIRPORT,US,VT,44.468,-73.15,1948-01-01,2020-03-01
726183-54772,EASTERN SLOPES RGNL ARPT,US,ME,43.99100000000001,-70.94800000000001,2006-01-01,2020-03-01
726184-94709,AUBURN/LEWISTON MUNI ARPT,US,ME,44.05,-70.283,2006-01-01,2020-03-01
726185-14605,AUGUSTA STATE AIRPORT,US,ME,44.316,-69.797,1973-01-01,2020-03-01
726190-94626,MAINE FOREST SERVICE,US,ME,45.461999999999996,-69.595,2006-01-01,2020-03-01
726196-14610,MILLINOCKET MUNICIPAL ARPT,US,ME,45.648,-68.693,1943-03-01,2020-03-01
726223-94725,MASSENA INTL/RCHARDS FD AP,US,NY,44.93600000000001,-74.846,1990-03-01,2020-03-01
726225-64776,PLATTSBURGH INTERNATIONAL AIRPORT,US,NY,44.65,-73.467,2007-06-18,2020-03-01
726227-94790,WATERTOWN INTL AIRPORT,US,NY,43.989,-76.02600000000001,1949-05-01,2020-03-01
726228-94740,ADIRONDACK REGIONAL ARPT,US,NY,44.385,-74.207,2006-01-01,2020-03-02
726284-94836,SAWYER INTERNATIONAL APT,US,MI,46.35,-87.4,2006-01-01,2020-03-01
726350-94860,GERALD R FORD INTERNATIONAL AIRPORT,US,MI,42.883,-85.524,1973-01-01,2020-03-01
726355-94871,SW MICHIGAN REGIONAL ARPT,US,MI,42.126000000000005,-86.428,2006-01-01,2020-03-01
726357-94815,KLMAZO/BTL CREEK INTL ARPT,US,MI,42.235,-85.552,2006-01-01,2020-03-01
726360-14840,MUSKEGON COUNTY AIRPORT,US,MI,43.17100000000001,-86.23700000000001,1973-01-01,2020-03-01
726364-4883,MASON COUNTY AIRPORT,US,MI,43.963,-86.40799999999999,2005-01-01,2020-03-01
726370-14826,BISHOP INTERNATIONAL AIRPORT,US,MI,42.967,-83.749,1973-01-01,2020-03-01
726375-94817,OAKLAND CO. INTNL AIRPORT,US,MI,42.665,-83.41799999999999,2006-01-01,2020-03-01
726379-14845,MBS INTERNATIONAL AIRPORT,US,MI,43.533,-84.08,1973-01-01,2020-03-01
726380-94814,ROSCOMMON COUNTY AIRPORT,US,MI,44.358999999999995,-84.67399999999999,1973-01-01,2020-03-01
726384-14817,WEXFORD COUNTY AIRPORT,US,MI,44.283,-85.417,1990-07-24,2020-03-01
726385-94894,MANISTEE CO-BLACKER ARPT,US,MI,44.266999999999996,-86.25,2006-01-01,2020-03-01
726387-14850,CHERRY CAPITAL AIRPORT,US,MI,44.74100000000001,-85.583,1973-01-01,2020-03-01
726390-94849,ALPENA COUNTY REGIONAL AIRPORT,US,MI,45.071999999999996,-83.564,1973-01-01,2020-03-01
726391-385,BALD MOUNTAIN COTTONWOOD PASS,US,CO,38.783,-106.21700000000001,2005-06-11,2020-03-01
726392-424,SUNLIGHT,US,CO,39.433,-107.383,2005-06-11,2020-03-01
726394-4874,LUCE COUNTY AIRPORT,US,MI,46.31100000000001,-85.45700000000001,2006-01-01,2020-03-01
726395-14808,OSCODA-WURTSMITH AIRPORT,US,MI,44.45,-83.4,1943-07-01,2020-03-01
726396-422,WILKERSON PASS,US,CO,39.05,-105.516,2005-06-11,2020-03-01
726400-14839,GENERAL MITCHELL INTERNATIONAL AP,US,WI,42.955,-87.904,1948-01-01,2020-03-01
726404-4865,LKLND/NOBL F LEE MEM FD AP,US,WI,45.928000000000004,-89.73100000000001,2006-01-01,2020-03-01
726405-94869,LAWRENCE J TIMMERMAN AIRPORT,US,WI,43.108999999999995,-88.031,1973-01-01,2020-03-01
726409-4897,WAUKESHA COUNTY AIRPORT,US,WI,43.041000000000004,-88.23700000000001,2006-01-01,2020-03-01
726410-14837,DANE CO REGIONAL-TRUAX FIELD AIRPORT,US,WI,43.141000000000005,-89.345,1948-01-01,2020-03-01
726413-4875,WEST BEND MUNICIPAL ARPT,US,WI,43.417,-88.133,2006-01-01,2020-03-01
726414-4873,MONROE MUNICIPAL AIRPORT,US,WI,42.615,-89.59100000000001,2006-01-01,2020-03-01
726415-94854,ROCK COUNTY AIRPORT,US,WI,42.617,-89.03299999999999,2006-01-01,2020-03-01
726416-14921,TRI-COUNTY REGIONAL ARPT,US,WI,43.211999999999996,-90.181,1973-01-01,2020-03-01
726417-54911,TAYLOR COUNTY AIRPORT,US,WI,45.101000000000006,-90.303,2006-01-01,2020-03-01
726418-54912,L.O. SIMENSTAD MUNICIPAL AIRPORT,US,WI,45.308,-92.69,2006-01-01,2020-03-01
726419-94929,JOHN F KENNEDY MEMO ARPT,US,WI,46.549,-90.919,2006-01-01,2020-03-01
726424-94818,JOHN H BATTEN AIRPORT,US,WI,42.761,-87.814,2006-01-01,2020-03-01
726425-4841,SHEBOYGAN CO MEMO AIRPORT,US,WI,43.769,-87.851,2006-01-01,2020-03-01
726426-4895,STEVENS POINT MUNI ARPT,US,WI,44.55,-89.53299999999999,2006-01-01,2020-03-01
726427-54908,RICHARD I BONG AIRPORT,US,WI,46.68899999999999,-92.094,2006-01-01,2020-03-01
726430-14920,LA CROSSE MUNICIPAL AIRPORT,US,WI,43.879,-91.25299999999999,1948-01-01,2020-03-01
726435-14991,CHIPPEWA VALLEY RGNL ARPT,US,WI,44.867,-91.488,1973-01-01,2020-03-01
726436-94930,VOLK FIELD AIRPORT,US,WI,43.933,-90.26700000000001,1961-10-01,2020-03-01
726437-94940,SPARTA/FORT MC COY AIRPORT,US,WI,43.967,-90.73299999999999,2006-01-01,2020-03-01
726438-94994,BOSCOBEL AIRPORT,US,WI,43.156000000000006,-90.678,2006-01-01,2020-03-01
726440-14925,ROCHESTER INTERNATIONAL AIRPORT,US,MN,43.903999999999996,-92.492,1973-01-01,2020-03-01
726444-4963,PRAIRIE DU CHIEN MUNI ARPT,US,WI,43.019,-91.124,2006-01-01,2020-03-01
726449-4891,MERRILL MUNICIPAL AIRPORT,US,WI,45.199,-89.711,2006-01-01,2020-03-01
726450-14898,AUSTIN STRAUBEL INTERNATIONAL AP,US,WI,44.479,-88.137,1950-01-01,2020-03-01
726452-4826,ALEXANDER FD S WOOD CO APT,US,WI,44.358999999999995,-89.837,2006-01-01,2020-03-01
